Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under,#string_protein_id,preferred_name,protein_size,annotation
6183.A0A3Q0KCP9,734,0.0613079019073569,0.3133514986376021,0.433242506811989,0.2534059945504087,0.0490463215258855,0.0136239782016348,0.0776566757493188,0.053133514986376,0.0204359673024523,0.0871934604904632,0.0313351498637602,0.0463215258855585,0.0326975476839237,0.0694822888283378,0.0163487738419618,0.0626702997275204,0.0681198910081744,0.0313351498637602,0.0940054495912806,0.1049046321525885,0.0381471389645776,0.0626702997275204,0.0122615803814713,0.0286103542234332,7.2045,215,414,167,68,348,386,212,116,96,1,1,0.2689454446231944,0.2037839968466692,270.13404055924843,0.2365293396089482,0.0400033829499323,0.0032697808877287,0.0001569501031685,0.4902037760632404,0.2037839968466692,1,1,6183.A0A3Q0KCP9,A0A3Q0KCP9,734,"Fragile X related 2, frx2."
6183.A0A3Q0KCR1,590,0.0728813559322033,0.3440677966101695,0.3203389830508474,0.335593220338983,0.0661016949152542,0.0067796610169491,0.0440677966101694,0.047457627118644,0.035593220338983,0.0644067796610169,0.0084745762711864,0.0932203389830508,0.0559322033898305,0.1271186440677966,0.0372881355932203,0.0542372881355932,0.0305084745762711,0.0271186440677966,0.0389830508474576,0.0711864406779661,0.0796610169491525,0.0745762711864406,0.0050847457627118,0.0322033898305084,8.0786,170,290,213,48,338,252,115,61,54,1,1,0.2562696137616694,0.2428078250863061,244.7853691651904,0.2893896671326095,0.0334912043301759,0.0024607704373375,7.082791135297473e-05,0.4864707940392059,0.2428078250863061,1,1,6183.A0A3Q0KCR1,A0A3Q0KCR1,590,Amino acid transporter.
6183.A0A3Q0KCR9,456,0.0657894736842105,0.3596491228070175,0.3442982456140351,0.2960526315789474,0.0285087719298245,0.0372807017543859,0.0679824561403508,0.0921052631578947,0.0416666666666666,0.0241228070175438,0.0197368421052631,0.0548245614035087,0.0833333333333333,0.1337719298245614,0.0175438596491228,0.0350877192982456,0.0263157894736842,0.0350877192982456,0.0526315789473684,0.1074561403508772,0.0482456140350877,0.0701754385964912,0.0109649122807017,0.0131578947368421,5.4366,112,203,131,39,209,247,144,71,73,1,1,0.2800673212552948,0.3829995023053591,262.1252812223718,0.4165240907897618,0.0390730717185385,0.0035388121137463,1.4932922571641715e-05,0.4817596493676814,0.3829995023053591,1,1,6183.A0A3Q0KCR9,A0A3Q0KCR9,456,Uncharacterized protein.
6183.A0A3Q0KCS1,324,0.0555555555555555,0.324074074074074,0.3888888888888889,0.287037037037037,0.015432098765432,0.0308641975308641,0.037037037037037,0.0709876543209876,0.0185185185185185,0.0339506172839506,0.0339506172839506,0.0493827160493827,0.015432098765432,0.0586419753086419,0.0277777777777777,0.1388888888888889,0.0524691358024691,0.0462962962962962,0.1049382716049382,0.1111111111111111,0.0709876543209876,0.0462962962962962,0.0030864197530864,0.0339506172839506,8.1831,85,174,55,29,120,204,85,50,35,1,1,0.3009355234571264,0.2700836059614686,242.5277873720347,0.2795873800863884,0.0332374830852503,0.0033599520665317,2.0656061849660064e-05,0.4840736915758243,0.2700836059614686,1,1,6183.A0A3Q0KCS1,A0A3Q0KCS1,324,RING-type domain-containing protein.
6183.A0A3Q0KCS4,210,0.0809523809523809,0.3285714285714285,0.4142857142857142,0.2571428571428571,0.0571428571428571,0.0142857142857142,0.1333333333333333,0.0952380952380952,0.0476190476190476,0.0571428571428571,0.0285714285714285,0.0380952380952381,0.0142857142857142,0.0666666666666666,0.0238095238095238,0.0761904761904762,0.0523809523809523,0.0571428571428571,0.0285714285714285,0.0809523809523809,0.0571428571428571,0.0380952380952381,0.0095238095238095,0.0238095238095238,3.656,56,119,42,23,90,120,63,15,48,1,1,0.2603866378726938,0.2604246873021577,271.9669870719474,0.280785763698427,0.0409336941813261,0.0031215660162538,9.655033938517716e-05,0.487424101549206,0.2604246873021577,1,1,6183.A0A3Q0KCS4,A0A3Q0KCS4,210,Uncharacterized protein.
6183.A0A3Q0KCS8,112,0.0803571428571428,0.3571428571428571,0.3839285714285714,0.2589285714285714,0.0535714285714285,0.0089285714285714,0.0714285714285714,0.0446428571428571,0.0267857142857142,0.0446428571428571,0.0178571428571428,0.0714285714285714,0.125,0.1160714285714285,0.0267857142857142,0.0446428571428571,0.0178571428571428,0.0535714285714285,0.0625,0.0803571428571428,0.0446428571428571,0.0357142857142857,0.0267857142857142,0.0267857142857142,10.3968,26,45,31,11,51,61,36,23,13,1,1,0.3037851208399799,0.3301689325948086,321.9969774490767,0.3611725769725489,0.0538734776725304,0.0047067597661071,3.3898576450309334e-05,0.4944750719717518,0.3301689325948086,1,1,6183.A0A3Q0KCS8,A0A3Q0KCS8,112,Uncharacterized protein.
6183.A0A3Q0KCV2,166,0.0963855421686747,0.3192771084337349,0.3795180722891566,0.3012048192771084,0.0481927710843373,0.0120481927710843,0.0542168674698795,0.0903614457831325,0.0481927710843373,0.0481927710843373,0.0180722891566265,0.0421686746987951,0.0843373493975903,0.0542168674698795,0.0240963855421686,0.0481927710843373,0.0602409638554216,0.0240963855421686,0.0783132530120482,0.0843373493975903,0.072289156626506,0.0602409638554216,0.036144578313253,0.0120481927710843,9.085,44,81,34,19,74,92,54,30,24,1,1,0.2904092117935133,0.2766469374495762,356.8365495571411,0.3260143809814111,0.0633457374830852,0.0058751242609931,0.0001019499581895,0.4963435507814783,0.2766469374495762,1,1,6183.A0A3Q0KCV2,A0A3Q0KCV2,166,Uncharacterized protein.
6183.A0A3Q0KCW2,713,0.1051893408134642,0.3394109396914445,0.3043478260869565,0.3562412342215989,0.061711079943899,0.0238429172510518,0.0575035063113604,0.0659186535764375,0.0575035063113604,0.0504908835904628,0.0364656381486676,0.0589060308555399,0.0364656381486676,0.0967741935483871,0.0098176718092566,0.0504908835904628,0.0420757363253856,0.0336605890603085,0.0715287517531556,0.0673211781206171,0.0589060308555399,0.0729312762973352,0.0126227208976157,0.035063113604488,6.6255,187,346,207,101,372,341,191,103,88,1,1,0.2574238177636332,0.2109330045211672,379.375024473371,0.2729053900596767,0.0685893098782138,0.0051168758878118,0.000311285206232,0.5037436830075476,0.2109330045211672,1,1,6183.A0A3Q0KCW2,A0A3Q0KCW2,713,"Glycogen [starch] synthase; Transfers the glycosyl residue from UDP-Glc to the non- reducing end of alpha-1,4-glucan."
6183.A0A3Q0KCW9,745,0.0751677852348993,0.3718120805369127,0.3570469798657718,0.2711409395973155,0.0845637583892617,0.010738255033557,0.0563758389261744,0.0550335570469798,0.046979865771812,0.0671140939597315,0.021476510067114,0.0590604026845637,0.0550335570469798,0.1140939597315436,0.0201342281879194,0.0456375838926174,0.0442953020134228,0.0375838926174496,0.0604026845637583,0.0885906040268456,0.0442953020134228,0.0604026845637583,0.0134228187919463,0.0147651006711409,8.1236,220,374,237,72,399,346,185,102,83,1,1,0.2798256239968944,0.3738345020120175,392.9564994124734,0.4267507074634835,0.0724797023004059,0.005524889520131,8.548080705387267e-05,0.5030500301887413,0.3738345020120175,1,1,6183.A0A3Q0KCW9,A0A3Q0KCW9,745,Paraplegin (M41 family).
6183.A0A3Q0KCX7,372,0.075268817204301,0.3306451612903225,0.346774193548387,0.3225806451612903,0.075268817204301,0.0134408602150537,0.0295698924731182,0.0591397849462365,0.0564516129032258,0.0591397849462365,0.0295698924731182,0.064516129032258,0.0672043010752688,0.1048387096774193,0.0241935483870967,0.075268817204301,0.032258064516129,0.0268817204301075,0.0403225806451612,0.0833333333333333,0.053763440860215,0.086021505376344,0.0026881720430107,0.0161290322580645,9.3249,106,189,123,39,199,173,84,51,33,1,1,0.2617419720769959,0.3861689012174449,350.0940901210868,0.4321385811584521,0.0609776725304465,0.0041496518630653,9.360678752689848e-05,0.4996956465721803,0.3861689012174449,1,1,6183.A0A3Q0KCX7,A0A3Q0KCX7,372,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial."
6183.A0A3Q0KD12,840,0.0702380952380952,0.3261904761904761,0.3702380952380952,0.3035714285714286,0.0559523809523809,0.0226190476190476,0.0595238095238095,0.0761904761904762,0.0309523809523809,0.0547619047619047,0.0214285714285714,0.0809523809523809,0.075,0.0892857142857142,0.0178571428571428,0.044047619047619,0.0428571428571428,0.0357142857142857,0.0511904761904761,0.094047619047619,0.0583333333333333,0.05,0.0071428571428571,0.0321428571428571,6.5923,240,405,232,77,407,433,238,124,114,1,1,0.2780210217550721,0.3408313306631064,356.8844554713125,0.3988688368094843,0.0634303112313937,0.0055978718584168,3.518275568821543e-05,0.4958803669801127,0.3408313306631064,1,1,6183.A0A3Q0KD12,A0A3Q0KD12,840,DNA ligase.
6183.A0A3Q0KD20,843,0.0699881376037959,0.3274021352313167,0.368920521945433,0.3036773428232503,0.0569395017793594,0.0225385527876631,0.059311981020166,0.0771055753262159,0.0308422301304863,0.0545670225385527,0.0213523131672597,0.0806642941874258,0.0747330960854092,0.0889679715302491,0.0177935943060498,0.0438908659549228,0.0427046263345195,0.0355871886120996,0.0510083036773428,0.0937129300118624,0.0581257413997627,0.0510083036773428,0.0071174377224199,0.0320284697508896,6.508,241,407,234,77,409,434,239,124,115,1,1,0.2780210217550721,0.3408313306631064,356.8844554713125,0.3988688368094852,0.0634303112313937,0.0055978718584168,3.518275568821543e-05,0.4958803669801127,0.3408313306631064,1,1,6183.A0A3Q0KD20,A0A3Q0KD20,843,DNA ligase.
6183.A0A3Q0KDE5,307,0.1368078175895765,0.3452768729641694,0.3485342019543974,0.3061889250814332,0.0618892508143322,0.019543973941368,0.0781758957654723,0.0521172638436482,0.0618892508143322,0.0488599348534201,0.01628664495114,0.0423452768729641,0.0586319218241042,0.0977198697068403,0.0260586319218241,0.0325732899022801,0.0553745928338762,0.0390879478827361,0.0684039087947882,0.0749185667752443,0.0293159609120521,0.0618892508143322,0.0325732899022801,0.0423452768729641,6.9364,72,142,81,47,169,138,84,44,40,1,1,0.2990486744581962,0.2613965414803464,299.73590041882585,0.2840066329995211,0.0478687415426251,0.0044446000601778,7.75506047536001e-05,0.4930569233047726,0.2613965414803464,1,1,6183.A0A3Q0KDE5,A0A3Q0KDE5,307,"Mitochondrial import inner membrane translocase subunit TIM50; Essential component of the TIM23 complex, a complex that mediates the translocation of transit peptide-containing proteins across the mitochondrial inner membrane."
6183.A0A3Q0KDI3,333,0.075075075075075,0.2732732732732733,0.4324324324324324,0.2942942942942943,0.063063063063063,0.018018018018018,0.03003003003003,0.057057057057057,0.039039039039039,0.048048048048048,0.036036036036036,0.078078078078078,0.066066066066066,0.063063063063063,0.024024024024024,0.033033033033033,0.2012012012012012,0.036036036036036,0.03003003003003,0.054054054054054,0.045045045045045,0.042042042042042,0.009009009009009,0.027027027027027,8.2534,76,178,82,37,204,129,73,44,29,1,1,0.2357118207830675,0.2643347122584699,224.89172937665023,0.2728163133307241,0.0287550744248985,0.0019870422026868,0.0001099809014904,0.4810459901060059,0.2627798021863612,1,1,6183.A0A3Q0KDI3,A0A3Q0KDI3,333,Uncharacterized protein.
6183.A0A3Q0KDI9,545,0.055045871559633,0.3174311926605505,0.4110091743119266,0.2715596330275229,0.0495412844036697,0.0128440366972477,0.0678899082568807,0.0477064220183486,0.0256880733944954,0.0623853211009174,0.0293577981651376,0.0587155963302752,0.0458715596330275,0.1045871559633027,0.0110091743119266,0.0605504587155963,0.0605504587155963,0.0403669724770642,0.0642201834862385,0.1137614678899082,0.0477064220183486,0.0678899082568807,0.0018348623853211,0.0275229357798165,7.0572,156,296,153,46,263,282,139,76,63,1,1,0.3356787937894137,0.3495510094636304,493.06005373782153,0.4324255699142365,0.0991204330175913,0.0120352645728369,0.0005221665721268,0.5126909767369597,0.3495510094636304,1,1,6183.A0A3Q0KDI9,A0A3Q0KDI9,545,Protein kinase.
6183.A0A3Q0KDK5,317,0.0694006309148265,0.2807570977917981,0.4416403785488959,0.2776025236593059,0.0315457413249211,0.0347003154574132,0.0694006309148265,0.0315457413249211,0.0378548895899053,0.0315457413249211,0.0220820189274447,0.0504731861198738,0.0441640378548895,0.085173501577287,0.0157728706624605,0.0788643533123028,0.0757097791798107,0.0536277602523659,0.0630914826498422,0.1419558359621451,0.0630914826498422,0.0378548895899053,0.0,0.0315457413249211,7.7542,96,179,65,29,137,180,73,41,32,1,1,0.2799644109373489,0.2973773799016517,213.86228755746745,0.3022773078793272,0.0263024357239512,0.0024154271876082,1.870025042460921e-05,0.4770415266284239,0.2935587594647858,1,1,6183.A0A3Q0KDK5,A0A3Q0KDK5,317,Thyrotroph embryonic factor related.
6183.A0A3Q0KDM0,459,0.0544662309368191,0.3028322440087145,0.383442265795207,0.3137254901960784,0.0239651416122004,0.0065359477124183,0.0413943355119825,0.0522875816993464,0.0239651416122004,0.0479302832244008,0.0435729847494553,0.0806100217864923,0.0718954248366013,0.1002178649237472,0.037037037037037,0.0958605664488017,0.037037037037037,0.0479302832244008,0.0413943355119825,0.0893246187363834,0.0915032679738562,0.037037037037037,0.0,0.0305010893246187,9.5905,119,216,111,45,195,264,115,72,43,1,1,0.2238273924701588,0.2387328711160912,327.12057615916905,0.2792783953842282,0.0553958051420839,0.0033631972704103,5.078417686127844e-05,0.4939527465059432,0.2387328711160912,1,1,6183.A0A3Q0KDM0,A0A3Q0KDM0,459,GTP cyclohydrolase I.
6183.A0A3Q0KDP0,293,0.1262798634812286,0.2627986348122867,0.341296928327645,0.3959044368600682,0.030716723549488,0.0238907849829351,0.068259385665529,0.0511945392491467,0.0477815699658703,0.0511945392491467,0.0409556313993174,0.0921501706484641,0.0784982935153583,0.0887372013651877,0.0170648464163822,0.0341296928327645,0.0580204778156996,0.0375426621160409,0.0375426621160409,0.0511945392491467,0.0546075085324232,0.0580204778156996,0.0273037542662116,0.0511945392491467,7.2642,62,126,79,49,160,133,81,46,35,1,1,0.3013916440331177,0.2182172143236387,354.5683178680193,0.2640472290811168,0.0623308525033829,0.0060188317985207,0.0002307132373934,0.4990130896638988,0.2182172143236387,1,1,6183.A0A3Q0KDP0,A0A3Q0KDP0,293,Uncharacterized protein.
6183.A0A3Q0KDS7,268,0.0746268656716417,0.3246268656716418,0.3768656716417911,0.2985074626865671,0.044776119402985,0.0261194029850746,0.0895522388059701,0.0708955223880597,0.0373134328358208,0.0373134328358208,0.0223880597014925,0.0783582089552238,0.0932835820895522,0.1119402985074626,0.0223880597014925,0.0485074626865671,0.0223880597014925,0.0298507462686567,0.044776119402985,0.085820895522388,0.0597014925373134,0.0373134328358208,0.0074626865671641,0.0298507462686567,5.6999,68,121,73,26,122,146,86,43,43,1,1,0.3440545165062398,0.2852908809430549,450.60707963020064,0.3316968541252341,0.0876184032476319,0.0095349583404579,9.409002420160112e-05,0.5099847162917662,0.2852908809430549,1,1,6183.A0A3Q0KDS7,A0A3Q0KDS7,268,Thioredoxin domain containing protein 9-related.
6183.A0A3Q0KDU5,857,0.0641773628938156,0.3570595099183197,0.3605600933488915,0.2823803967327888,0.0396732788798133,0.0175029171528588,0.0466744457409568,0.0630105017502917,0.0385064177362893,0.0303383897316219,0.0396732788798133,0.0606767794632438,0.0641773628938156,0.1271878646441073,0.014002333722287,0.0770128354725787,0.0338389731621937,0.0653442240373395,0.0478413068844807,0.1085180863477246,0.0560093348891481,0.0443407234539089,0.0035005834305717,0.0221703617269544,7.8353,216,389,233,89,370,487,224,130,94,1,1,0.2272297763200619,0.269674355495251,351.66834684911936,0.3252847883665479,0.0623308525033829,0.0037996311256809,5.490582018942659e-05,0.4933690504982552,0.269674355495251,1,1,6183.A0A3Q0KDU5,A0A3Q0KDU5,857,Uncharacterized protein.
6183.A0A3Q0KDV4,523,0.0650095602294455,0.3460803059273422,0.3652007648183556,0.2887189292543021,0.1070745697896749,0.017208413001912,0.0650095602294455,0.0478011472275334,0.034416826003824,0.0688336520076481,0.0210325047801147,0.0630975143403441,0.0650095602294455,0.0975143403441682,0.02868068833652,0.0458891013384321,0.0554493307839388,0.0152963671128107,0.0497131931166348,0.0650095602294455,0.0478011472275334,0.0745697896749522,0.0019120458891013,0.02868068833652,7.642,160,286,179,45,302,221,130,71,59,1,1,0.2807560106346059,0.3330521941082997,247.81745756649363,0.3443511235104827,0.0342523680649526,0.002688482978991,1.0778009205998772e-05,0.4870179824844258,0.3330521941082997,1,1,6183.A0A3Q0KDV4,A0A3Q0KDV4,523,Leucine aminopeptidase (M17 family).
6183.A0A3Q0KDW8,393,0.099236641221374,0.2697201017811704,0.4631043256997455,0.2671755725190839,0.0432569974554707,0.0076335877862595,0.1272264631043257,0.0916030534351145,0.0356234096692111,0.0559796437659033,0.0178117048346055,0.0559796437659033,0.1170483460559796,0.0661577608142493,0.0178117048346055,0.0432569974554707,0.0712468193384223,0.0254452926208651,0.0254452926208651,0.0483460559796437,0.0381679389312977,0.0483460559796437,0.0279898218829516,0.0356234096692111,4.4282,76,190,84,46,183,210,149,63,86,1,1,0.2795888044914912,0.2399195152727727,352.77224930110657,0.2926357835740186,0.0614851150202977,0.0056569084449357,0.0001632271416686,0.5014102359663802,0.2399195152727727,1,1,6183.A0A3Q0KDW8,A0A3Q0KDW8,393,Calreticulin.
6183.A0A3Q0KDZ3,378,0.0582010582010582,0.3227513227513227,0.4047619047619047,0.2724867724867724,0.0529100529100529,0.0158730158730158,0.0529100529100529,0.0555555555555555,0.0238095238095238,0.0899470899470899,0.0317460317460317,0.0423280423280423,0.0264550264550264,0.0449735449735449,0.0291005291005291,0.0608465608465608,0.0555555555555555,0.0634920634920634,0.0767195767195767,0.119047619047619,0.0476190476190476,0.0767195767195767,0.0052910052910052,0.0291005291005291,7.0847,123,216,82,34,176,202,92,51,41,1,1,0.3123362831957408,0.2890084167538224,398.66286685459454,0.3360100463715768,0.0739174560216508,0.0071111161681192,0.0001279031837065,0.5040912272673087,0.2890084167538224,1,1,6183.A0A3Q0KDZ3,A0A3Q0KDZ3,378,Rna-binding ras-gap sh3 binding protein related.
6183.A0A3Q0KE49,642,0.0825545171339563,0.3504672897196261,0.3987538940809969,0.2507788161993769,0.0591900311526479,0.0124610591900311,0.0623052959501557,0.087227414330218,0.0327102803738317,0.0311526479750778,0.0311526479750778,0.043613707165109,0.1277258566978193,0.0825545171339563,0.0202492211838006,0.057632398753894,0.0467289719626168,0.0358255451713395,0.0654205607476635,0.073208722741433,0.0327102803738317,0.0482866043613707,0.0155763239875389,0.0342679127725856,9.9469,134,272,150,73,274,368,240,144,96,1,1,0.2992869289845636,0.3510749482242356,295.81461361756305,0.3652995434421463,0.0472767253044655,0.0042789999141663,2.101844196982525e-05,0.4897314587388948,0.3510749482242356,1,1,6183.A0A3Q0KE49,A0A3Q0KE49,642,"DNA topoisomerase I; Releases the supercoiling and torsional tension of DNA introduced during the DNA replication and transcription by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at the specific target site 5'-[CT]CCTTp site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(3'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 5'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand thus r [...] "
