#string_protein_id	preferred_name	protein_size	annotation
6183.A0A3Q0KCF9	A0A3Q0KCF9	534	Coronin; Belongs to the WD repeat coronin family.
6183.A0A3Q0KCG1	A0A3Q0KCG1	520	Putative fuse-binding protein-interacting repressor siahbp1.
6183.A0A3Q0KCG3	A0A3Q0KCG3	733	ATPase_AAA_core domain-containing protein.
6183.A0A3Q0KCG8	A0A3Q0KCG8	669	G_PROTEIN_RECEP_F1_2 domain-containing protein.
6183.A0A3Q0KCH4	A0A3Q0KCH4	349	Mothers against decapentaplegic homolog.
6183.A0A3Q0KCH5	A0A3Q0KCH5	349	Kinase; Belongs to the inositol phosphokinase (IPK) family.
6183.A0A3Q0KCH6	A0A3Q0KCH6	160	Putative u1 small nuclear ribonucleoprotein 70 kD.
6183.A0A3Q0KCH8	A0A3Q0KCH8	677	Uncharacterized protein.
6183.A0A3Q0KCH9	A0A3Q0KCH9	187	60S ribosomal protein L10, putative.
6183.A0A3Q0KCI0	A0A3Q0KCI0	457	Putative solute carrier protein.
6183.A0A3Q0KCI4	A0A3Q0KCI4	282	Tetraspanin.
6183.A0A3Q0KCI5	A0A3Q0KCI5	766	DEAD box ATP-dependent RNA helicase, putative; Belongs to the DEAD box helicase family.
6183.A0A3Q0KCI6	A0A3Q0KCI6	887	Putative nk homeobox protein.
6183.A0A3Q0KCI9	A0A3Q0KCI9	478	Tyrosinase; Tyrosinase 2.
6183.A0A3Q0KCJ0	A0A3Q0KCJ0	1152	Non-specific serine/threonine protein kinase.
6183.A0A3Q0KCJ1	A0A3Q0KCJ1	696	Glutamate-cysteine ligase.
6183.A0A3Q0KCJ3	A0A3Q0KCJ3	552	Uncharacterized protein.
6183.A0A3Q0KCJ4	A0A3Q0KCJ4	1024	Non-specific serine/threonine protein kinase.
6183.A0A3Q0KCJ5	A0A3Q0KCJ5	493	Selectively expressed in embryonic epithelia protein-1, putative.
6183.A0A3Q0KCJ7	A0A3Q0KCJ7	376	Uncharacterized protein.
6183.A0A3Q0KCJ8	A0A3Q0KCJ8	175	Cdc50-related.
6183.A0A3Q0KCK1	A0A3Q0KCK1	401	Hexosyltransferase.
6183.A0A3Q0KCK2	A0A3Q0KCK2	664	Putative f-box protein.
6183.A0A3Q0KCK6	A0A3Q0KCK6	101	TIR domain-containing protein.
6183.A0A3Q0KCK9	A0A3Q0KCK9	517	TIR domain-containing protein.
6183.A0A3Q0KCL1	A0A3Q0KCL1	368	Putative translation initiation factor eif-2b beta subunit; Belongs to the eIF-2B alpha/beta/delta subunits family.
6183.A0A3Q0KCL4	A0A3Q0KCL4	503	DUF4201 domain-containing protein.
6183.A0A3Q0KCL6	A0A3Q0KCL6	815	Adducin related protein.
6183.A0A3Q0KCL7	A0A3Q0KCL7	848	Adducin related protein.
6183.A0A3Q0KCM0	A0A3Q0KCM0	627	WW domain-containing protein.
6183.A0A3Q0KCM1	A0A3Q0KCM1	172	PRA1 family protein.
6183.A0A3Q0KCM5	A0A3Q0KCM5	1023	Putative coatomer beta subunit.
6183.A0A3Q0KCM7	A0A3Q0KCM7	408	Choline kinase.
6183.A0A3Q0KCM9	A0A3Q0KCM9	627	XPG_I_2 domain-containing protein.
6183.A0A3Q0KCN0	A0A3Q0KCN0	217	Uncharacterized protein.
6183.A0A3Q0KCN4	A0A3Q0KCN4	554	Putative cys-loop ligand gated ion channel subunit; Belongs to the ligand-gated ion channel (TC 1.A.9) family.
6183.A0A3Q0KCN7	A0A3Q0KCN7	313	Putative atpase n2b.
6183.A0A3Q0KCP0	A0A3Q0KCP0	610	SOCS box domain-containing protein.
6183.A0A3Q0KCP3	A0A3Q0KCP3	2188	F-box domain-containing protein.
6183.A0A3Q0KCP5	A0A3Q0KCP5	731	Putative notum.
6183.A0A3Q0KCP9	A0A3Q0KCP9	734	Fragile X related 2, frx2.
6183.A0A3Q0KCQ0	A0A3Q0KCQ0	426	Putative flotillin-1; Belongs to the band 7/mec-2 family. Flotillin subfamily.
6183.A0A3Q0KCQ4	A0A3Q0KCQ4	1150	Cytohesin-related guanine nucleotide-exchange protein.
6183.A0A3Q0KCQ5	A0A3Q0KCQ5	1526	Putative nuclear hormone receptor.
6183.A0A3Q0KCQ8	A0A3Q0KCQ8	559	Putative gtp-binding protein hflx.
6183.A0A3Q0KCQ9	A0A3Q0KCQ9	201	Uncharacterized protein.
6183.A0A3Q0KCR0	A0A3Q0KCR0	2350	Putative ran-binding protein.
6183.A0A3Q0KCR1	A0A3Q0KCR1	590	Amino acid transporter.
6183.A0A3Q0KCR2	A0A3Q0KCR2	482	Prostatic acid phosphatase, putative; Belongs to the histidine acid phosphatase family.
6183.A0A3Q0KCR4	A0A3Q0KCR4	355	Putative trimeric G-protein alpha o subunit.
6183.A0A3Q0KCR5	A0A3Q0KCR5	541	C2H2-type domain-containing protein.
6183.A0A3Q0KCR6	A0A3Q0KCR6	567	Uncharacterized protein.
6183.A0A3Q0KCR8	A0A3Q0KCR8	454	Putative gtp-binding protein hflx.
6183.A0A3Q0KCR9	A0A3Q0KCR9	456	Uncharacterized protein.
6183.A0A3Q0KCS0	A0A3Q0KCS0	125	Putative adrenodoxin.
6183.A0A3Q0KCS1	A0A3Q0KCS1	324	RING-type domain-containing protein.
6183.A0A3Q0KCS4	A0A3Q0KCS4	210	Uncharacterized protein.
6183.A0A3Q0KCS6	A0A3Q0KCS6	545	T-complex protein 1 subunit alpha.
6183.A0A3Q0KCS8	A0A3Q0KCS8	112	Uncharacterized protein.
6183.A0A3Q0KCT0	A0A3Q0KCT0	926	Amine oxidase.
6183.A0A3Q0KCT3	A0A3Q0KCT3	287	Family U48 unassigned peptidase (U48 family).
6183.A0A3Q0KCT4	A0A3Q0KCT4	696	Homeobox protein vsx-1-related.
6183.A0A3Q0KCT5	A0A3Q0KCT5	1679	200-kDa GPI-anchored surface glycoprotein.
6183.A0A3Q0KCT6	A0A3Q0KCT6	213	Uncharacterized protein.
6183.A0A3Q0KCU0	A0A3Q0KCU0	205	Clathrin light chain; Clathrin is the major protein of the polyhedral coat of coated pits and vesicles; Belongs to the clathrin light chain family.
6183.A0A3Q0KCU1	A0A3Q0KCU1	403	Metallo phosphoesterase related.
6183.A0A3Q0KCU2	A0A3Q0KCU2	506	Putative rab.
6183.A0A3Q0KCU5	A0A3Q0KCU5	406	Putative nucleolar complex protein.
6183.A0A3Q0KCU7	A0A3Q0KCU7	294	EF-hand domain-containing protein.
6183.A0A3Q0KCU9	A0A3Q0KCU9	547	Putative zinc finger protein.
6183.A0A3Q0KCV0	A0A3Q0KCV0	873	Putative phospholipase A-2-activating protein.
6183.A0A3Q0KCV2	A0A3Q0KCV2	166	Uncharacterized protein.
6183.A0A3Q0KCV6	A0A3Q0KCV6	229	Putative troponin I.
6183.A0A3Q0KCV8	A0A3Q0KCV8	159	Uncharacterized protein.
6183.A0A3Q0KCV9	A0A3Q0KCV9	279	Uncharacterized protein.
6183.A0A3Q0KCW1	A0A3Q0KCW1	147	Mitochondrial signal peptidase (S26 family).
6183.A0A3Q0KCW2	A0A3Q0KCW2	713	Glycogen [starch] synthase; Transfers the glycosyl residue from UDP-Glc to the non- reducing end of alpha-1,4-glucan.
6183.A0A3Q0KCW3	A0A3Q0KCW3	277	Uncharacterized protein.
6183.A0A3Q0KCW4	A0A3Q0KCW4	160	Gluconokinase; Belongs to the gluconokinase GntK/GntV family.
6183.A0A3Q0KCW7	A0A3Q0KCW7	80	WD_REPEATS_REGION domain-containing protein.
6183.A0A3Q0KCW8	A0A3Q0KCW8	899	Putative gata binding factor.
6183.A0A3Q0KCW9	A0A3Q0KCW9	745	Paraplegin (M41 family).
6183.A0A3Q0KCX0	A0A3Q0KCX0	318	Serine/threonine kinase; Belongs to the protein kinase superfamily.
6183.A0A3Q0KCX1	A0A3Q0KCX1	610	Putative wd-repeat protein.
6183.A0A3Q0KCX4	A0A3Q0KCX4	699	PPM-type phosphatase domain-containing protein.
6183.A0A3Q0KCX5	A0A3Q0KCX5	1182	Uncharacterized protein.
6183.A0A3Q0KCX7	A0A3Q0KCX7	372	Isocitrate dehydrogenase [NAD] subunit, mitochondrial.
6183.A0A3Q0KCX9	A0A3Q0KCX9	156	Uncharacterized protein.
6183.A0A3Q0KCY0	A0A3Q0KCY0	704	Putative serine-rich repeat protein 2.
6183.A0A3Q0KCY4	A0A3Q0KCY4	657	DUF4537 domain-containing protein.
6183.A0A3Q0KCY5	A0A3Q0KCY5	441	RUN domain-containing protein.
6183.A0A3Q0KCY8	A0A3Q0KCY8	63	Protein transport protein Sec61 subunit beta.
6183.A0A3Q0KCY9	A0A3Q0KCY9	1388	Uncharacterized protein.
6183.A0A3Q0KCZ1	A0A3Q0KCZ1	386	Subfamily A1A unassigned peptidase (A01 family); Belongs to the peptidase A1 family.
6183.A0A3Q0KCZ3	A0A3Q0KCZ3	410	Multiple ankyrin repeats single kh domain protein, putative.
6183.A0A3Q0KCZ4	A0A3Q0KCZ4	109	Tubulin-specific chaperone A; Belongs to the TBCA family.
6183.A0A3Q0KCZ6	A0A3Q0KCZ6	592	Putative lupus la ribonucleoprotein.
6183.A0A3Q0KCZ7	A0A3Q0KCZ7	472	Eh domain containing/past-1-related; Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin/Fzo/YdjA family.
6183.A0A3Q0KCZ9	A0A3Q0KCZ9	896	Putative transcription factor lbp1,cp2.
6183.A0A3Q0KD03	A0A3Q0KD03	330	Uncharacterized protein.
6183.A0A3Q0KD05	A0A3Q0KD05	292	C2H2-type domain-containing protein.
6183.A0A3Q0KD07	A0A3Q0KD07	118	Uncharacterized protein.
6183.A0A3Q0KD09	A0A3Q0KD09	241	Tetraspanin.
6183.A0A3Q0KD12	A0A3Q0KD12	840	DNA ligase.
6183.A0A3Q0KD13	A0A3Q0KD13	295	Uncharacterized protein.
6183.A0A3Q0KD14	A0A3Q0KD14	496	BHLH domain-containing protein.
6183.A0A3Q0KD16	A0A3Q0KD16	137	Uncharacterized protein.
6183.A0A3Q0KD17	A0A3Q0KD17	512	Putative zygin.
6183.A0A3Q0KD18	A0A3Q0KD18	478	Uncharacterized protein.
6183.A0A3Q0KD20	A0A3Q0KD20	843	DNA ligase.
6183.A0A3Q0KD23	A0A3Q0KD23	849	DNA polymerase theta, putative.
6183.A0A3Q0KD25	A0A3Q0KD25	186	Uncharacterized protein.
6183.A0A3Q0KD26	A0A3Q0KD26	132	Uncharacterized protein.
6183.A0A3Q0KD27	A0A3Q0KD27	1560	Guanylate cyclase.
6183.A0A3Q0KD31	A0A3Q0KD31	980	Putative dishevelled.
6183.A0A3Q0KD32	A0A3Q0KD32	293	Putative syntaxin; Belongs to the syntaxin family.
6183.A0A3Q0KD33	A0A3Q0KD33	748	Uncharacterized protein.
6183.A0A3Q0KD34	A0A3Q0KD34	381	Uncharacterized protein.
6183.A0A3Q0KD37	A0A3Q0KD37	397	Rhomboid-like protein; Belongs to the peptidase S54 family.
6183.A0A3Q0KD38	A0A3Q0KD38	417	Ankyrin repeat-containing, putative.
6183.A0A3Q0KD39	A0A3Q0KD39	660	CS domain-containing protein.
6183.A0A3Q0KD40	A0A3Q0KD40	488	WD_REPEATS_REGION domain-containing protein.
6183.A0A3Q0KD41	A0A3Q0KD41	871	Uncharacterized protein.
6183.A0A3Q0KD42	A0A3Q0KD42	1766	Voltage-dependent L-type calcium channel subunit alpha; Voltage-sensitive calcium channels (VSCC) mediate the entry of calcium ions into excitable cells and are also involved in a variety of calcium-dependent processes, including muscle contraction, hormone or neurotransmitter release, gene expression, cell motility, cell division and cell death; Belongs to the calcium channel alpha-1 subunit (TC 1.A.1.11) family.
6183.A0A3Q0KD44	A0A3Q0KD44	848	Uncharacterized protein.
6183.A0A3Q0KD45	A0A3Q0KD45	322	Putative dnaj homolog subfamily B member 4.
6183.A0A3Q0KD46	A0A3Q0KD46	839	ATP-dependent RNA helicase; Belongs to the DEAD box helicase family. DDX54/DBP10 subfamily.
6183.A0A3Q0KD47	A0A3Q0KD47	486	UBX domain-containing protein.
6183.A0A3Q0KD48	A0A3Q0KD48	406	Uncharacterized protein.
6183.A0A3Q0KD49	A0A3Q0KD49	899	Putative alpha-glucosidase; Belongs to the glycosyl hydrolase 31 family.
6183.A0A3Q0KD50	A0A3Q0KD50	203	Reticulon-like protein.
6183.A0A3Q0KD51	A0A3Q0KD51	291	Putative 60s ribosomal protein L10, mitochondrial.
6183.A0A3Q0KD53	A0A3Q0KD53	358	Pinch, putative.
6183.A0A3Q0KD55	A0A3Q0KD55	964	Low-density lipoprotein receptor (Ldl).
6183.A0A3Q0KD56	A0A3Q0KD56	3728	VPS13C protein, putative.
6183.A0A3Q0KD57	A0A3Q0KD57	335	Putative dnaj homolog subfamily B member 4.
6183.A0A3Q0KD59	A0A3Q0KD59	364	Putative beta-1,4-galactosyltransferase.
6183.A0A3Q0KD61	A0A3Q0KD61	124	Uncharacterized protein.
6183.A0A3Q0KD62	A0A3Q0KD62	1515	SAM domain-containing protein.
6183.A0A3Q0KD63	A0A3Q0KD63	610	Putative rac gtpase activating protein.
6183.A0A3Q0KD67	A0A3Q0KD67	158	Ig-like domain-containing protein.
6183.A0A3Q0KD71	A0A3Q0KD71	1181	Uncharacterized protein.
6183.A0A3Q0KD75	A0A3Q0KD75	450	Rab-GAP TBC domain-containing protein.
6183.A0A3Q0KD76	A0A3Q0KD76	933	Putative dna repair protein xp-C / rad4.
6183.A0A3Q0KD77	A0A3Q0KD77	512	Subfamily M23B non-peptidase homologue (M23 family).
6183.A0A3Q0KD79	A0A3Q0KD79	339	Uncharacterized protein.
6183.A0A3Q0KD80	A0A3Q0KD80	269	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial; Methyltransferase required for the conversion of 2- polyprenyl-6-methoxy-1,4-benzoquinol (DDMQH2) to 2-polyprenyl-3-methyl- 6-methoxy-1,4-benzoquinol (DMQH2).
6183.A0A3Q0KD81	A0A3Q0KD81	513	Glutamine synthetase bacteria, putative; Belongs to the glutamine synthetase family.
6183.A0A3Q0KD87	A0A3Q0KD87	271	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase; Catalyzes the hydrolysis of phosphatidylinositol-4,5- bisphosphate (PtdIns-4,5-P2) to phosphatidylinositol-4-phosphate (PtdIns-4-P).
6183.A0A3Q0KD88	A0A3Q0KD88	866	Putative paramyosin.
6183.A0A3Q0KD89	A0A3Q0KD89	826	Putative cpg binding protein.
6183.A0A3Q0KD90	A0A3Q0KD90	369	Phosphatidylserine decarboxylase proenzyme 1.
6183.A0A3Q0KD94	A0A3Q0KD94	470	Serine/threonine-protein kinase rio1 (Rio kinase 1), putative.
6183.A0A3Q0KD96	A0A3Q0KD96	620	Uncharacterized protein.
6183.A0A3Q0KD97	A0A3Q0KD97	357	Putative excision repair cross-complementing 1 ercc1.
6183.A0A3Q0KDA2	A0A3Q0KDA2	192	Uncharacterized protein.
6183.A0A3Q0KDB2	A0A3Q0KDB2	538	CRC domain-containing protein.
6183.A0A3Q0KDB7	A0A3Q0KDB7	141	Uncharacterized protein.
6183.A0A3Q0KDB8	A0A3Q0KDB8	394	Kin17_mid domain-containing protein.
6183.A0A3Q0KDB9	A0A3Q0KDB9	398	Uncharacterized protein.
6183.A0A3Q0KDC2	A0A3Q0KDC2	255	Kin17_mid domain-containing protein.
6183.A0A3Q0KDC4	A0A3Q0KDC4	283	Putative yip1 interacting factor homolog (Yif1 protein).
6183.A0A3Q0KDC5	A0A3Q0KDC5	483	Putative histidyl-tRNA synthetase.
6183.A0A3Q0KDC8	A0A3Q0KDC8	87	Uncharacterized protein.
6183.A0A3Q0KDC9	A0A3Q0KDC9	497	Kynureninase; Catalyzes the cleavage of L-kynurenine (L-Kyn) and L-3- hydroxykynurenine (L-3OHKyn) into anthranilic acid (AA) and 3- hydroxyanthranilic acid (3-OHAA), respectively; Belongs to the kynureninase family.
6183.A0A3Q0KDD0	A0A3Q0KDD0	382	Metal dependent hydrolase-related.
6183.A0A3Q0KDD1	A0A3Q0KDD1	180	AD domain-containing protein.
6183.A0A3Q0KDD3	A0A3Q0KDD3	1875	Putative cell adhesion molecule.
6183.A0A3Q0KDD4	A0A3Q0KDD4	407	Putative g-protein coupled receptor.
6183.A0A3Q0KDD5	A0A3Q0KDD5	1683	GRIP domain-containing protein.
6183.A0A3Q0KDD7	A0A3Q0KDD7	396	Uncharacterized protein.
6183.A0A3Q0KDD8	A0A3Q0KDD8	192	Uncharacterized protein.
6183.A0A3Q0KDD9	A0A3Q0KDD9	819	Putative vacuolar protein sorting (Vps33); Belongs to the STXBP/unc-18/SEC1 family.
6183.A0A3Q0KDE0	A0A3Q0KDE0	486	Putative ubx domain-containing.
6183.A0A3Q0KDE4	A0A3Q0KDE4	122	Putative placenta-specificprotein 8 protein (C15 protein).
6183.A0A3Q0KDE5	A0A3Q0KDE5	307	Mitochondrial import inner membrane translocase subunit TIM50; Essential component of the TIM23 complex, a complex that mediates the translocation of transit peptide-containing proteins across the mitochondrial inner membrane.
6183.A0A3Q0KDE6	A0A3Q0KDE6	390	Putative arginine N-methyltransferase 2.
6183.A0A3Q0KDE7	A0A3Q0KDE7	310	Sugar nucleotide epimerase related.
6183.A0A3Q0KDE8	A0A3Q0KDE8	189	Putative microsomal signal peptidase 25 kD subunit.
6183.A0A3Q0KDE9	A0A3Q0KDE9	570	Uncharacterized protein.
6183.A0A3Q0KDF2	A0A3Q0KDF2	877	Putative mannosyl-oligosaccharide glucosidase.
6183.A0A3Q0KDF5	A0A3Q0KDF5	219	Putative n6-DNA-methyltransferase.
6183.A0A3Q0KDF8	A0A3Q0KDF8	211	Tetraspanin.
6183.A0A3Q0KDF9	A0A3Q0KDF9	276	Enoyl hydratase.
6183.A0A3Q0KDG1	A0A3Q0KDG1	1027	Putative retinoblastoma-like protein.
6183.A0A3Q0KDG3	A0A3Q0KDG3	487	Basic helix-loop-helix transcription factor,hes-related.
6183.A0A3Q0KDG5	A0A3Q0KDG5	642	Glutamate-cysteine ligase.
6183.A0A3Q0KDG6	A0A3Q0KDG6	247	Uncharacterized protein.
6183.A0A3Q0KDG7	A0A3Q0KDG7	749	Ccr4 not-related.
6183.A0A3Q0KDH1	A0A3Q0KDH1	495	Putative rna binding motif protein.
6183.A0A3Q0KDH2	A0A3Q0KDH2	232	U3 small nucleolar RNA-associated protein 11; Involved in nucleolar processing of pre-18S ribosomal RNA.
6183.A0A3Q0KDH3	A0A3Q0KDH3	227	Abhydrolase_2 domain-containing protein.
6183.A0A3Q0KDH5	A0A3Q0KDH5	120	Putative lipopolysaccharide-induced transcription factor regulating tumor necrosis factor alpha.
6183.A0A3Q0KDH6	A0A3Q0KDH6	462	Putative prolyl-tRNA synthetase.
6183.A0A3Q0KDI0	A0A3Q0KDI0	329	Putative diphthine synthase.
6183.A0A3Q0KDI3	A0A3Q0KDI3	333	Uncharacterized protein.
6183.A0A3Q0KDI7	A0A3Q0KDI7	434	Ras-related GTP binding rag C,d/gtr2.
6183.A0A3Q0KDI9	A0A3Q0KDI9	545	Protein kinase.
6183.A0A3Q0KDJ0	A0A3Q0KDJ0	1043	DNA repair and recombination protein rad54-related.
6183.A0A3Q0KDJ1	A0A3Q0KDJ1	302	Putative adp-ribosyl cyclase.
6183.A0A3Q0KDJ2	A0A3Q0KDJ2	767	Putative tbc1 domain family member.
6183.A0A3Q0KDJ3	A0A3Q0KDJ3	1060	Peptide alpha-n-acetyltransferase-related.
6183.A0A3Q0KDJ4	A0A3Q0KDJ4	326	tRNA-dihydrouridine synthase, putative.
6183.A0A3Q0KDJ7	A0A3Q0KDJ7	312	Uncharacterized protein.
6183.A0A3Q0KDJ8	A0A3Q0KDJ8	190	Uncharacterized protein.
6183.A0A3Q0KDK1	A0A3Q0KDK1	910	Peptide alpha-n-acetyltransferase-related.
6183.A0A3Q0KDK5	A0A3Q0KDK5	317	Thyrotroph embryonic factor related.
6183.A0A3Q0KDK6	A0A3Q0KDK6	1787	Uncharacterized protein.
6183.A0A3Q0KDK8	A0A3Q0KDK8	241	Putative arsenite inducuble rna associated protein aip-1.
6183.A0A3Q0KDL1	A0A3Q0KDL1	474	Centrosomal protein of 135 kDa (Cep135 protein) (Centrosomal protein 4), putative.
6183.A0A3Q0KDL3	A0A3Q0KDL3	1263	Putative exocyst componenet sec8.
6183.A0A3Q0KDL4	A0A3Q0KDL4	1369	Putative clathrin coat associated protein ap-50.
6183.A0A3Q0KDL6	A0A3Q0KDL6	417	Putative alpha-1,3-mannosyl-glycoprotein beta-1,2-n-acetylglucosaminyltransferase.
6183.A0A3Q0KDL7	A0A3Q0KDL7	349	26S proteasome non-ATPase regulatory subunit 7 (M67 family).
6183.A0A3Q0KDL8	A0A3Q0KDL8	179	Putative small nuclear ribonucleoprotein-associated protein.
6183.A0A3Q0KDM0	A0A3Q0KDM0	459	GTP cyclohydrolase I.
6183.A0A3Q0KDM3	A0A3Q0KDM3	642	Lipase maturation factor; Involved in the maturation of specific proteins in the endoplasmic reticulum; Belongs to the lipase maturation factor family.
6183.A0A3Q0KDM4	A0A3Q0KDM4	236	Golgi membrane protein sb140 (Yip1b), putative.
6183.A0A3Q0KDM5	A0A3Q0KDM5	516	Uncharacterized protein.
6183.A0A3Q0KDM6	A0A3Q0KDM6	597	Family S9 unassigned peptidase (S09 family).
6183.A0A3Q0KDM8	A0A3Q0KDM8	206	Putative insulin-inducedprotein.
6183.A0A3Q0KDN0	A0A3Q0KDN0	324	Amine GPCR, putative.
6183.A0A3Q0KDN2	A0A3Q0KDN2	363	Tubulin_3 domain-containing protein.
6183.A0A3Q0KDN4	A0A3Q0KDN4	399	Putative ef hand domain family, member A2.
6183.A0A3Q0KDP0	A0A3Q0KDP0	293	Uncharacterized protein.
6183.A0A3Q0KDP5	A0A3Q0KDP5	905	Troponin I (TnI), putative.
6183.A0A3Q0KDP6	A0A3Q0KDP6	1422	Uncharacterized protein.
6183.A0A3Q0KDP7	A0A3Q0KDP7	1562	Putative slit-robo rho gtpase activating protein.
6183.A0A3Q0KDP9	A0A3Q0KDP9	1019	Neural gene activation protein.
6183.A0A3Q0KDQ1	A0A3Q0KDQ1	722	ATP-dependent RNA helicase, putative.
6183.A0A3Q0KDQ5	A0A3Q0KDQ5	713	Rho-GAP domain-containing protein.
6183.A0A3Q0KDR0	A0A3Q0KDR0	136	Uncharacterized protein.
6183.A0A3Q0KDR2	A0A3Q0KDR2	208	DUF814 domain protein.
6183.A0A3Q0KDR4	A0A3Q0KDR4	210	Uncharacterized protein.
6183.A0A3Q0KDR5	A0A3Q0KDR5	917	Optic atrophy 1-like protein, opa1; Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin/Fzo/YdjA family.
6183.A0A3Q0KDR6	A0A3Q0KDR6	217	Calcyphosine/tpp, putative.
6183.A0A3Q0KDS2	A0A3Q0KDS2	364	Mannose-1-phosphate guanyltransferase.
6183.A0A3Q0KDS3	A0A3Q0KDS3	761	Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.
6183.A0A3Q0KDS4	A0A3Q0KDS4	396	Tubulin epsilon chain, putative; Belongs to the tubulin family.
6183.A0A3Q0KDS7	A0A3Q0KDS7	268	Thioredoxin domain containing protein 9-related.
6183.A0A3Q0KDS9	A0A3Q0KDS9	200	Uncharacterized protein.
6183.A0A3Q0KDT0	A0A3Q0KDT0	213	Uncharacterized protein.
6183.A0A3Q0KDT5	A0A3Q0KDT5	219	Uncharacterized protein.
6183.A0A3Q0KDT8	A0A3Q0KDT8	762	Putative ribonuclease p/mrp subunit.
6183.A0A3Q0KDU0	A0A3Q0KDU0	258	Putative ubiquitin conjugating enzyme.
6183.A0A3Q0KDU1	A0A3Q0KDU1	684	Thimet oligopeptidase (M03 family).
6183.A0A3Q0KDU5	A0A3Q0KDU5	857	Uncharacterized protein.
6183.A0A3Q0KDU8	A0A3Q0KDU8	197	Uncharacterized protein.
6183.A0A3Q0KDU9	A0A3Q0KDU9	292	Putative phosphoglycolate/pyridoxal phosphate phosphatase; Belongs to the HAD-like hydrolase superfamily.
6183.A0A3Q0KDV1	A0A3Q0KDV1	466	Amino acid transporter, putative.
6183.A0A3Q0KDV2	A0A3Q0KDV2	576	Putative 3-5 exonuclease eri1.
6183.A0A3Q0KDV3	A0A3Q0KDV3	148	Succinate dehydrogenase assembly factor 2, mitochondrial; Plays an essential role in the assembly of succinate dehydrogenase (SDH), an enzyme complex (also referred to as respiratory complex II) that is a component of both the tricarboxylic acid (TCA) cycle and the mitochondrial electron transport chain, and which couples the oxidation of succinate to fumarate with the reduction of ubiquinone (coenzyme Q) to ubiquinol. Required for flavinylation (covalent attachment of FAD) of the flavoprotein subunit of the SDH catalytic dimer.
6183.A0A3Q0KDV4	A0A3Q0KDV4	523	Leucine aminopeptidase (M17 family).
6183.A0A3Q0KDV5	A0A3Q0KDV5	812	Putative f-box protein FBW7.
6183.A0A3Q0KDV8	A0A3Q0KDV8	385	Putative homer.
6183.A0A3Q0KDV9	A0A3Q0KDV9	412	Putative septin; Septin-10; Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin-like GTPase superfamily. Septin GTPase family.
6183.A0A3Q0KDW0	A0A3Q0KDW0	562	Putative 4.1 G protein.
6183.A0A3Q0KDW1	A0A3Q0KDW1	105	Uncharacterized protein.
6183.A0A3Q0KDW2	A0A3Q0KDW2	207	Beta-amyloid binding protein-related.
6183.A0A3Q0KDW3	A0A3Q0KDW3	374	Putative ubiquitin conjugating enzyme.
6183.A0A3Q0KDW4	A0A3Q0KDW4	2342	Putative dedicator of cytokinesis protein 1 (DOCK1); Belongs to the DOCK family.
6183.A0A3Q0KDW5	A0A3Q0KDW5	224	C64 protease (C64 family).
6183.A0A3Q0KDW7	A0A3Q0KDW7	665	NADPH--cytochrome P450 reductase; This enzyme is required for electron transfer from NADP to cytochrome P450.
6183.A0A3Q0KDW8	A0A3Q0KDW8	393	Calreticulin.
6183.A0A3Q0KDW9	A0A3Q0KDW9	436	CCDC92 domain-containing protein.
6183.A0A3Q0KDX0	A0A3Q0KDX0	447	Uncharacterized protein.
6183.A0A3Q0KDX8	A0A3Q0KDX8	1044	Putative ubiquitination factor E4a.
6183.A0A3Q0KDX9	A0A3Q0KDX9	1058	Putative arsenite-resistance protein.
6183.A0A3Q0KDY4	A0A3Q0KDY4	280	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1.
6183.A0A3Q0KDY6	A0A3Q0KDY6	477	Camp-dependent protein kinase type I-beta regulatory subunit, putative.
6183.A0A3Q0KDY8	A0A3Q0KDY8	214	Elongation factor 1-beta, putative; Belongs to the EF-1-beta/EF-1-delta family.
6183.A0A3Q0KDY9	A0A3Q0KDY9	839	Putative zinc phosphodiesterase.
6183.A0A3Q0KDZ0	A0A3Q0KDZ0	730	Gamma-tubulin complex component.
6183.A0A3Q0KDZ1	A0A3Q0KDZ1	443	Tubulin beta chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain.
